Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
637,59,16/11/05-14:15:00,4.9,45.7,88.7,-8989.0
638,59,16/11/05-14:20:00,4.9,45.7,88.7,-8989.0
639,59,16/11/05-14:25:00,5.0,45.7,88.7,-8989.0
640,59,16/11/05-14:30:00,4.9,45.8,88.7,-8989.0
641,59,16/11/05-14:35:00,4.9,45.8,88.7,-8989.0
642,59,16/11/05-14:40:00,5.0,45.8,88.7,-8989.0
643,59,16/11/05-14:45:00,5.0,45.8,88.7,-8989.0
644,59,16/11/05-14:50:00,5.0,45.8,88.7,-8989.0
645,59,16/11/05-14:55:00,5.0,45.8,88.7,-8989.0
646,59,16/11/05-15:00:00,5.0,45.9,88.7,-8989.0
647,59,16/11/05-15:05:00,5.0,45.9,88.7,-8989.0
648,59,16/11/05-15:10:00,5.0,45.9,88.7,-8989.0
649,59,16/11/05-15:15:00,5.0,45.9,88.7,-8989.0
650,59,16/11/05-15:20:00,5.0,45.9,88.7,-8989.0
651,59,16/11/05-15:25:00,5.0,45.9,88.7,-8989.0
652,59,16/11/05-15:30:00,5.0,45.9,88.7,-8989.0
653,59,16/11/05-15:35:00,5.0,45.9,88.7,-8989.0
654,59,16/11/05-15:40:00,5.0,45.9,88.7,-8989.0
655,59,16/11/05-15:45:00,5.0,46.0,88.7,-8989.0
656,59,16/11/05-15:50:00,5.0,45.9,88.7,-8989.0
657,59,16/11/05-15:55:00,5.0,46.0,88.7,-8989.0
658,59,16/11/05-16:00:00,5.0,46.0,88.7,-8989.0
659,59,16/11/05-16:05:00,5.0,46.0,88.7,-8989.0
660,59,16/11/05-16:10:00,5.0,46.0,88.7,-8989.0
661,59,16/11/05-16:15:00,5.0,46.0,88.7,-8989.0
662,59,16/11/05-16:20:00,5.0,46.0,88.7,-8989.0
663,59,16/11/05-16:25:00,5.0,46.0,88.7,-8989.0
664,59,16/11/05-16:30:00,5.0,46.0,88.7,-8989.0
665,59,16/11/05-16:35:00,5.0,46.0,88.7,-8989.0
666,59,16/11/05-16:40:00,5.0,46.0,88.7,-8989.0
667,59,16/11/05-16:45:00,5.0,46.0,88.7,-8989.0
668,59,16/11/05-16:50:00,4.9,46.0,88.7,-8989.0
669,59,16/11/05-16:55:00,5.0,46.1,88.7,-8989.0
670,59,16/11/05-17:00:00,5.0,46.1,88.7,-8989.0
671,59,16/11/05-17:05:00,5.0,46.1,88.7,-8989.0
672,59,16/11/05-17:10:00,5.0,46.1,88.7,-8989.0
673,59,16/11/05-17:15:00,4.9,46.1,88.7,-8989.0
674,59,16/11/05-17:20:00,5.0,46.1,88.7,-8989.0
675,59,16/11/05-17:25:00,5.0,46.1,88.7,-8989.0
676,59,16/11/05-17:30:00,5.0,46.1,88.7,-8989.0
677,59,16/11/05-17:35:00,5.0,46.1,88.7,-8989.0
678,59,16/11/05-17:40:00,4.9,46.1,88.7,-8989.0
679,59,16/11/05-17:45:00,5.0,46.1,88.7,-8989.0
680,59,16/11/05-17:50:00,5.0,46.1,88.7,-8989.0
681,59,16/11/05-17:55:00,5.0,46.1,88.7,-8989.0
682,59,16/11/05-18:00:00,5.0,46.1,88.7,-8989.0
683,59,16/11/05-18:05:00,5.0,46.1,88.7,-8989.0
684,59,16/11/05-18:10:00,5.0,46.2,88.7,-8989.0
685,59,16/11/05-18:15:00,5.0,46.2,88.7,-8989.0
686,59,16/11/05-18:20:00,5.0,46.2,88.7,-8989.0
687,59,16/11/05-18:25:00,5.0,46.2,88.7,-8989.0
688,59,16/11/05-18:30:00,5.0,46.2,88.7,-8989.0
689,59,16/11/05-18:35:00,5.0,46.2,88.7,-8989.0
690,59,16/11/05-18:40:00,5.0,46.2,88.7,-8989.0
691,59,16/11/05-18:45:00,5.0,46.2,88.7,-8989.0
692,59,16/11/05-18:50:00,5.0,46.2,88.7,-8989.0
693,59,16/11/05-18:55:00,5.0,46.2,88.7,-8989.0
694,59,16/11/05-19:00:00,5.0,46.2,88.7,-8989.0
695,59,16/11/05-19:05:00,-7.4,33.4,39.2,-8989.0
696,59,16/11/05-19:10:00,-7.4,33.4,39.1,-8989.0
697,59,16/11/05-19:15:00,-7.4,33.4,39.1,-8989.0
698,59,16/11/05-19:20:00,-7.4,33.4,39.1,-8989.0
699,59,16/11/05-19:25:00,-11.9,28.8,20.5,8989.0
700,59,16/11/05-19:30:00,-11.9,28.8,20.5,8989.0
701,59,16/11/05-19:35:00,-11.9,28.8,20.5,8989.0
702,59,16/11/05-19:40:00,-11.9,28.8,20.5,-194.6
703,59,16/11/05-19:45:00,-11.9,28.8,20.5,8989.0
704,59,16/11/05-19:50:00,-11.9,28.8,20.5,8989.0
705,59,16/11/05-19:55:00,-11.9,28.8,20.5,8989.0
706,59,16/11/05-20:00:00,-11.9,28.8,20.5,8989.0
707,59,16/11/05-20:05:00,-11.9,28.8,20.5,8989.0
708,59,16/11/05-20:10:00,-11.9,28.8,20.5,8989.0
709,59,16/11/05-20:15:00,-11.9,28.8,20.5,8989.0
710,59,16/11/05-20:20:00,-11.9,28.8,20.5,8989.0
711,59,16/11/05-20:25:00,-11.9,28.8,20.5,-186.9
712,59,16/11/05-20:30:00,-11.9,28.8,20.5,8989.0
713,59,16/11/05-20:35:00,-11.9,28.8,20.5,8989.0
714,59,16/11/05-20:40:00,-11.9,28.8,20.5,8989.0
715,59,16/11/05-20:45:00,-11.9,28.8,20.5,-190.4
716,59,16/11/05-20:50:00,-11.9,28.8,20.5,8989.0
717,59,16/11/05-20:55:00,-11.9,28.8,20.5,8989.0
718,59,16/11/05-21:00:00,-11.9,28.8,20.5,8989.0
719,59,16/11/05-21:05:00,-11.9,28.9,20.5,8989.0
720,59,16/11/05-21:10:00,-11.9,28.9,20.5,8989.0
721,59,16/11/05-21:15:00,-11.9,28.9,20.5,8989.0
722,59,16/11/05-21:20:00,-11.9,28.9,20.5,8989.0
723,59,16/11/05-21:25:00,-11.9,28.9,20.5,-180.9
724,59,16/11/05-21:30:00,-11.9,28.9,20.5,8989.0
725,59,16/11/05-21:35:00,-11.9,28.9,20.5,-177.1
726,59,16/11/05-21:40:00,-11.9,28.9,20.5,8989.0
727,59,16/11/05-21:45:00,-11.9,28.9,20.5,8989.0
728,59,16/11/05-21:50:00,-11.9,28.9,20.5,8989.0
729,59,16/11/05-21:55:00,-11.9,28.9,20.5,-91.0
730,59,16/11/05-22:00:00,-11.9,28.9,20.5,8989.0
731,59,16/11/05-22:05:00,-11.9,28.9,20.5,-186.5
732,59,16/11/05-22:10:00,-11.9,28.9,20.5,-177.0
