Data ID,Config ID,DateTime,SEN 1,SEN 2,SEN 3,SEN 4
460,59,16/11/11-04:20:00,27.6,28.6,-12.0,20.4
461,59,16/11/11-04:25:00,27.5,28.4,-12.0,20.4
462,59,16/11/11-04:30:00,27.4,28.3,-12.0,20.4
463,59,16/11/11-04:35:00,27.4,28.4,-12.0,20.4
464,59,16/11/11-04:40:00,27.4,28.3,-12.0,20.4
465,59,16/11/11-04:45:00,27.5,28.4,-12.0,20.4
466,59,16/11/11-04:50:00,27.4,28.3,-12.0,20.4
467,59,16/11/11-04:55:00,27.4,28.3,-12.0,20.4
468,59,16/11/11-05:00:00,27.4,28.3,-12.0,20.4
469,59,16/11/11-05:05:00,27.5,28.3,-12.0,20.4
470,59,16/11/11-05:10:00,27.7,28.5,-12.0,20.4
471,59,16/11/11-05:15:00,27.4,28.3,-12.0,20.4
472,59,16/11/11-05:20:00,27.5,28.3,-12.0,20.4
473,59,16/11/11-05:25:00,27.7,28.4,-12.0,20.4
474,59,16/11/11-05:30:00,27.7,28.5,-12.0,20.4
475,59,16/11/11-05:35:00,27.6,28.4,-12.0,20.4
476,59,16/11/11-05:40:00,27.5,28.4,-12.0,20.4
477,59,16/11/11-05:45:00,27.4,28.3,-12.0,20.4
478,59,16/11/11-05:50:00,27.4,28.3,-12.0,20.4
479,59,16/11/11-05:55:00,27.4,28.2,-12.0,20.4
480,59,16/11/11-06:00:00,27.4,28.2,-12.0,20.4
481,59,16/11/11-06:05:00,27.4,28.2,-12.0,20.4
482,59,16/11/11-06:10:00,27.4,28.2,-12.0,20.4
483,59,16/11/11-06:15:00,27.3,28.1,-12.0,20.5
484,59,16/11/11-06:20:00,27.2,28.1,-12.0,20.4
485,59,16/11/11-06:25:00,27.3,28.1,-12.0,20.4
486,59,16/11/11-06:30:00,27.2,28.1,-12.0,20.4
487,59,16/11/11-06:35:00,27.2,28.1,-12.0,20.4
488,59,16/11/11-06:40:00,27.2,28.0,-12.0,20.4
489,59,16/11/11-06:45:00,27.1,28.0,-12.0,20.5
490,59,16/11/11-06:50:00,27.3,28.0,-12.0,20.4
491,59,16/11/11-06:55:00,27.3,28.0,-12.0,20.4
492,59,16/11/11-07:00:00,26.9,27.7,-12.0,20.5
493,59,16/11/11-07:05:00,26.6,27.5,-12.0,20.5
494,59,16/11/11-07:10:00,26.3,27.3,-12.0,20.5
495,59,16/11/11-07:15:00,26.3,27.2,-12.0,20.5
496,59,16/11/11-07:20:00,26.3,27.2,-12.0,20.5
497,59,16/11/11-07:25:00,26.4,27.2,-12.0,20.5
498,59,16/11/11-07:30:00,26.4,27.2,-12.0,20.5
499,59,16/11/11-07:35:00,26.4,27.2,-12.0,20.5
500,59,16/11/11-07:40:00,26.4,27.2,-12.0,20.5
501,59,16/11/11-07:45:00,26.4,27.1,-12.0,20.5
502,59,16/11/11-07:50:00,26.4,27.2,-12.0,20.5
503,59,16/11/11-07:55:00,26.3,27.2,-12.0,20.5
504,59,16/11/11-08:00:00,26.3,27.2,-12.0,20.5
505,59,16/11/11-08:05:00,26.3,27.2,-12.0,20.5
506,59,16/11/11-08:10:00,26.3,27.2,-12.0,20.5
507,59,16/11/11-08:15:00,26.3,27.2,-12.0,20.5
508,59,16/11/11-08:20:00,26.6,27.3,-12.0,20.5
509,59,16/11/11-08:25:00,26.6,27.3,-12.0,20.5
510,59,16/11/11-08:30:00,26.5,27.3,-12.0,20.5
511,59,16/11/11-08:35:00,26.4,27.3,-12.0,20.5
512,59,16/11/11-08:40:00,26.3,27.2,-12.0,20.5
513,59,16/11/11-08:45:00,26.3,27.1,-12.0,20.5
514,59,16/11/11-08:50:00,26.2,27.1,-12.0,20.5
515,59,16/11/11-08:55:00,26.2,27.1,-12.0,20.5
516,59,16/11/11-09:00:00,26.1,27.0,-12.0,20.5
517,59,16/11/11-09:05:00,26.1,27.0,-12.0,20.5
518,59,16/11/11-09:10:00,26.0,26.9,-12.0,20.5
519,59,16/11/11-09:15:00,25.9,26.9,-12.0,20.5
520,59,16/11/11-09:20:00,25.9,26.9,-12.0,20.5
521,59,16/11/11-09:25:00,25.9,26.9,-12.0,20.5
522,59,16/11/11-09:30:00,25.8,26.9,-12.0,20.5
523,59,16/11/11-09:35:00,25.8,26.8,-12.0,20.5
524,59,16/11/11-09:40:00,25.8,26.8,-12.0,20.5
525,59,16/11/11-09:45:00,25.8,26.8,-12.0,20.5
526,59,16/11/11-09:50:00,25.8,26.8,-12.0,20.5
527,59,16/11/11-09:55:00,25.8,26.8,-12.0,20.5
528,59,16/11/11-10:00:00,25.8,26.8,-12.0,20.5
529,59,16/11/11-10:05:00,25.8,26.8,-12.0,20.5
530,59,16/11/11-10:10:00,25.8,26.8,-12.0,20.5
531,59,16/11/11-10:15:00,25.8,26.8,-12.0,20.5
532,59,16/11/11-10:20:00,25.8,26.8,-12.0,20.5
533,59,16/11/11-10:25:00,25.8,26.9,-12.0,20.5
534,59,16/11/11-10:30:00,25.9,26.9,-12.0,20.5
535,59,16/11/11-10:35:00,25.9,26.9,-12.0,20.5
536,59,16/11/11-10:40:00,25.9,26.9,-12.0,20.5
537,59,16/11/11-10:45:00,25.8,26.9,-12.0,20.5
538,59,16/11/11-10:50:00,25.9,26.9,-12.0,20.5
539,59,16/11/11-10:55:00,25.9,26.8,-12.0,20.5
540,59,16/11/11-11:00:00,25.8,26.8,-12.0,20.5
541,59,16/11/11-11:05:00,25.8,26.8,-12.0,20.5
542,59,16/11/11-11:10:00,25.8,26.8,-12.0,20.5
543,59,16/11/11-11:15:00,25.8,26.8,-12.0,20.5
544,59,16/11/11-11:20:00,25.8,26.8,-12.0,20.5
545,59,16/11/11-11:25:00,25.8,26.8,-12.0,20.5
546,59,16/11/11-11:30:00,25.8,26.8,-12.0,20.5
547,59,16/11/11-11:35:00,25.7,26.7,-12.0,20.5
548,59,16/11/11-11:40:00,25.7,26.7,-12.0,20.5
549,59,16/11/11-11:45:00,25.7,26.7,-12.0,20.5
550,59,16/11/11-11:50:00,25.7,26.7,-12.0,20.5
551,59,16/11/11-11:55:00,25.7,26.7,-12.0,20.5
552,59,16/11/11-12:00:00,25.7,26.7,-12.0,20.5
553,59,16/11/11-12:05:00,25.9,26.9,-12.0,20.5
554,59,16/11/11-12:10:00,25.8,26.8,-12.0,20.5
555,59,16/11/11-12:15:00,25.8,26.8,-12.0,20.5
556,59,16/11/11-12:20:00,25.8,26.8,-12.0,20.5
557,59,16/11/11-12:25:00,25.7,26.7,-12.0,20.5
558,59,16/11/11-12:30:00,25.7,26.7,-12.0,20.5
559,59,16/11/11-12:35:00,25.7,26.7,-12.0,20.5
560,59,16/11/11-12:40:00,25.8,26.8,-12.0,20.5
561,59,16/11/11-12:45:00,25.8,26.8,-12.0,20.5
562,59,16/11/11-12:50:00,25.8,26.8,-12.0,20.5
563,59,16/11/11-12:55:00,25.8,26.8,-12.0,20.5
564,59,16/11/11-13:00:00,25.8,26.8,-12.0,20.5
565,59,16/11/11-13:05:00,25.8,26.9,-12.0,20.5
566,59,16/11/11-13:10:00,26.0,27.0,-12.0,20.5
567,59,16/11/11-13:15:00,26.0,26.9,-12.0,20.5
568,59,16/11/11-13:20:00,25.9,26.9,-12.0,20.5
569,59,16/11/11-13:25:00,25.9,26.9,-12.0,20.5
570,59,16/11/11-13:30:00,25.9,26.9,-12.0,20.5
571,59,16/11/11-13:35:00,26.0,26.9,-12.0,20.5
572,59,16/11/11-13:40:00,26.0,26.9,-12.0,20.5
573,59,16/11/11-13:45:00,25.9,26.9,-12.0,20.5
574,59,16/11/11-13:50:00,25.8,26.8,-12.0,20.5
575,59,16/11/11-13:55:00,25.8,26.8,-12.0,20.5
576,59,16/11/11-14:00:00,26.0,26.9,-12.0,20.5
577,59,16/11/11-14:05:00,26.1,27.0,-12.0,20.5
578,59,16/11/11-14:10:00,26.2,27.0,-12.0,20.5
579,59,16/11/11-14:15:00,26.2,27.1,-12.0,20.5
580,59,16/11/11-14:20:00,26.2,27.1,-12.0,20.5
581,59,16/11/11-14:25:00,26.3,27.1,-12.0,20.5
582,59,16/11/11-14:30:00,26.5,27.3,-12.0,20.4
583,59,16/11/11-14:35:00,26.6,27.4,-12.0,20.4
584,59,16/11/11-14:40:00,26.7,27.5,-12.0,20.4
585,59,16/11/11-14:45:00,26.7,27.6,-12.0,20.4
586,59,16/11/11-14:50:00,26.8,27.6,-12.0,20.4
587,59,16/11/11-14:55:00,26.8,27.7,-12.0,20.4
588,59,16/11/11-15:00:00,26.9,27.7,-12.0,20.4
589,59,16/11/11-15:05:00,26.9,27.7,-12.0,20.4
590,59,16/11/11-15:10:00,26.9,27.8,-12.0,20.4
591,59,16/11/11-15:15:00,27.0,27.8,-12.0,20.4
592,59,16/11/11-15:20:00,27.0,27.8,-12.0,20.4
593,59,16/11/11-15:25:00,27.0,27.8,-12.0,20.4
594,59,16/11/11-15:30:00,27.0,27.9,-12.0,20.4
595,59,16/11/11-15:35:00,27.1,27.9,-12.0,20.4
596,59,16/11/11-15:40:00,27.1,27.9,-12.0,20.4
597,59,16/11/11-15:45:00,27.1,27.9,-12.0,20.4
598,59,16/11/11-15:50:00,27.1,28.0,-12.0,20.4
599,59,16/11/11-15:55:00,27.2,28.0,-12.0,20.4
600,59,16/11/11-16:00:00,27.2,28.0,-12.0,20.4
601,59,16/11/11-16:05:00,27.2,28.0,-12.0,20.4
602,59,16/11/11-16:10:00,27.2,28.0,-12.0,20.4
603,59,16/11/11-16:15:00,27.2,28.1,-12.0,20.4
604,59,16/11/11-16:20:00,27.3,28.1,-12.0,20.4
605,59,16/11/11-16:25:00,27.3,28.1,-12.0,20.4
606,59,16/11/11-16:30:00,27.3,28.1,-12.0,20.4
607,59,16/11/11-16:35:00,27.3,28.1,-12.0,20.4
608,59,16/11/11-16:40:00,27.3,28.1,-12.0,20.4
609,59,16/11/11-16:45:00,27.3,28.2,-12.0,20.4
610,59,16/11/11-16:50:00,27.3,28.2,-12.0,20.4
611,59,16/11/11-16:55:00,27.4,28.2,-12.0,20.4
612,59,16/11/11-17:00:00,27.4,28.2,-12.0,20.4
613,59,16/11/11-17:05:00,27.4,28.2,-12.0,20.4
614,59,16/11/11-17:10:00,27.4,28.2,-12.0,20.4
615,59,16/11/11-17:15:00,27.4,28.2,-12.0,20.4
616,59,16/11/11-17:20:00,27.4,28.2,-12.0,20.4
617,59,16/11/11-17:25:00,27.4,28.3,-12.0,20.4
618,59,16/11/11-17:30:00,27.4,28.3,-12.0,20.4
619,59,16/11/11-17:35:00,27.5,28.3,-12.0,20.4
620,59,16/11/11-17:40:00,27.5,28.3,-12.0,20.4
621,59,16/11/11-17:45:00,27.5,28.3,-12.0,20.4
622,59,16/11/11-17:50:00,27.5,28.3,-12.0,20.4
623,59,16/11/11-17:55:00,27.5,28.3,-12.0,20.4
624,59,16/11/11-18:00:00,27.5,28.3,-12.0,20.4
625,59,16/11/11-18:05:00,27.5,28.3,-12.0,20.4
626,59,16/11/11-18:10:00,27.5,28.3,-12.0,20.4
627,59,16/11/11-18:15:00,27.5,28.3,-12.0,20.4
628,59,16/11/11-18:20:00,27.5,28.4,-12.0,20.4
629,59,16/11/11-18:25:00,27.5,28.4,-12.0,20.4
630,59,16/11/11-18:30:00,27.5,28.4,-12.0,20.4
631,59,16/11/11-18:35:00,27.6,28.4,-12.0,20.4
632,59,16/11/11-18:40:00,27.6,28.4,-12.0,20.4
633,59,16/11/11-18:45:00,27.6,28.4,-12.0,20.4
634,59,16/11/11-18:50:00,27.6,28.4,-12.0,20.4
635,59,16/11/11-18:55:00,27.6,28.4,-12.0,20.4
636,59,16/11/11-19:00:00,27.6,28.4,-12.0,20.4
637,59,16/11/11-19:05:00,27.6,28.4,-12.0,20.4
638,59,16/11/11-19:10:00,27.6,28.4,-12.0,20.4
639,59,16/11/11-19:15:00,27.6,28.4,-12.0,20.4
640,59,16/11/11-19:20:00,27.6,28.4,-12.0,20.4
641,59,16/11/11-19:25:00,27.6,28.4,-12.0,20.4
642,59,16/11/11-19:30:00,27.6,28.4,-12.0,20.4
643,59,16/11/11-19:35:00,27.6,28.4,-12.0,20.4
644,59,16/11/11-19:40:00,27.6,28.4,-12.0,20.4
645,59,16/11/11-19:45:00,27.6,28.5,-12.0,20.4
646,59,16/11/11-19:50:00,27.6,28.5,-12.0,20.4
647,59,16/11/11-19:55:00,27.6,28.5,-12.0,20.4
648,59,16/11/11-20:00:00,27.6,28.5,-12.0,20.4
649,59,16/11/11-20:05:00,27.6,28.5,-12.0,20.4
650,59,16/11/11-20:10:00,27.7,28.5,-12.0,20.4
651,59,16/11/11-20:15:00,27.6,28.5,-12.0,20.4
652,59,16/11/11-20:20:00,27.7,28.5,-12.0,20.4
653,59,16/11/11-20:25:00,27.7,28.5,-12.0,20.4
654,59,16/11/11-20:30:00,27.7,28.5,-12.0,20.4
655,59,16/11/11-20:35:00,27.7,28.5,-12.0,20.4
656,59,16/11/11-20:40:00,27.7,28.5,-12.0,20.4
657,59,16/11/11-20:45:00,27.7,28.5,-12.0,20.4
658,59,16/11/11-20:50:00,27.7,28.5,-12.0,20.4
659,59,16/11/11-20:55:00,27.7,28.5,-12.0,20.4
660,59,16/11/11-21:00:00,27.7,28.5,-12.0,20.4
661,59,16/11/11-21:05:00,27.7,28.5,-12.0,20.4
662,59,16/11/11-21:10:00,27.7,28.5,-12.0,20.4
663,59,16/11/11-21:15:00,27.7,28.5,-12.0,20.4
664,59,16/11/11-21:20:00,27.7,28.5,-12.0,20.4
665,59,16/11/11-21:25:00,27.7,28.5,-12.0,20.4
666,59,16/11/11-21:30:00,27.7,28.5,-12.0,20.4
667,59,16/11/11-21:35:00,27.7,28.5,-12.0,20.4
668,59,16/11/11-21:40:00,27.7,28.5,-12.0,20.4
669,59,16/11/11-21:45:00,27.7,28.6,-12.0,20.4
670,59,16/11/11-21:50:00,27.7,28.6,-12.0,20.4
671,59,16/11/11-21:55:00,27.7,28.6,-12.0,20.4
672,59,16/11/11-22:00:00,27.7,28.6,-12.0,20.4
673,59,16/11/11-22:05:00,27.7,28.6,-12.0,20.4
674,59,16/11/11-22:10:00,27.7,28.6,-12.0,20.4
675,59,16/11/11-22:15:00,27.7,28.6,-12.0,20.4
676,59,16/11/11-22:20:00,27.7,28.6,-12.0,20.4
677,59,16/11/11-22:25:00,27.7,28.6,-12.0,20.4
678,59,16/11/11-22:30:00,27.7,28.6,-12.0,20.4
679,59,16/11/11-22:35:00,27.7,28.6,-12.0,20.4
680,59,16/11/11-22:40:00,27.7,28.6,-12.0,20.4
681,59,16/11/11-22:45:00,27.8,28.6,-12.0,20.4
682,59,16/11/11-22:50:00,27.8,28.6,-12.0,20.4
683,59,16/11/11-22:55:00,27.8,28.6,-12.0,20.4
684,59,16/11/11-23:00:00,27.8,28.6,-12.0,20.4
685,59,16/11/11-23:05:00,27.8,28.6,-12.0,20.4
686,59,16/11/11-23:10:00,27.8,28.6,-12.0,20.4
687,59,16/11/11-23:15:00,27.8,28.6,-12.0,20.4
688,59,16/11/11-23:20:00,27.8,28.6,-12.0,20.4
689,59,16/11/11-23:25:00,27.8,28.6,-12.0,20.4
690,59,16/11/11-23:30:00,27.8,28.6,-12.0,20.4
691,59,16/11/11-23:35:00,27.8,28.6,-12.0,20.4
692,59,16/11/11-23:40:00,27.8,28.6,-12.0,20.4
693,59,16/11/11-23:45:00,27.8,28.6,-12.0,20.4
694,59,16/11/11-23:50:00,27.8,28.6,-12.0,20.4
695,59,16/11/11-23:55:00,27.8,28.6,-12.0,20.4
